,unplug_hourTime,Count,dayofweek,hour,typeofday
1216,2019-09-09 21:00:00+00:00,269,0,21,workingday
1217,2019-09-09 22:00:00+00:00,241,0,22,workingday
1218,2019-09-09 23:00:00+00:00,147,0,23,workingday
1219,2019-09-10 00:00:00+00:00,86,1,0,workingday
1220,2019-09-10 01:00:00+00:00,43,1,1,workingday
1221,2019-09-10 02:00:00+00:00,39,1,2,workingday
1222,2019-09-10 03:00:00+00:00,31,1,3,workingday
1223,2019-09-10 04:00:00+00:00,120,1,4,workingday
1224,2019-09-10 05:00:00+00:00,571,1,5,workingday
1225,2019-09-10 06:00:00+00:00,1239,1,6,workingday
1226,2019-09-10 07:00:00+00:00,1038,1,7,workingday
1227,2019-09-10 08:00:00+00:00,450,1,8,workingday
1228,2019-09-10 09:00:00+00:00,373,1,9,workingday
1229,2019-09-10 10:00:00+00:00,415,1,10,workingday
1230,2019-09-10 11:00:00+00:00,521,1,11,workingday
1231,2019-09-10 12:00:00+00:00,988,1,12,workingday
1232,2019-09-10 13:00:00+00:00,966,1,13,workingday
1233,2019-09-10 14:00:00+00:00,761,1,14,workingday
1234,2019-09-10 15:00:00+00:00,762,1,15,workingday
1235,2019-09-10 16:00:00+00:00,1135,1,16,workingday
1236,2019-09-10 17:00:00+00:00,961,1,17,workingday
1237,2019-09-10 18:00:00+00:00,829,1,18,workingday
1238,2019-09-10 19:00:00+00:00,620,1,19,workingday
1239,2019-09-10 20:00:00+00:00,373,1,20,workingday
1240,2019-09-10 21:00:00+00:00,325,1,21,workingday
1241,2019-09-10 22:00:00+00:00,267,1,22,workingday
1242,2019-09-10 23:00:00+00:00,133,1,23,workingday
1243,2019-09-11 00:00:00+00:00,76,2,0,workingday
1244,2019-09-11 01:00:00+00:00,42,2,1,workingday
1245,2019-09-11 02:00:00+00:00,33,2,2,workingday
1246,2019-09-11 03:00:00+00:00,46,2,3,workingday
1247,2019-09-11 04:00:00+00:00,117,2,4,workingday
1248,2019-09-11 05:00:00+00:00,570,2,5,workingday
1249,2019-09-11 06:00:00+00:00,1210,2,6,workingday
1250,2019-09-11 07:00:00+00:00,979,2,7,workingday
1251,2019-09-11 08:00:00+00:00,486,2,8,workingday
1252,2019-09-11 09:00:00+00:00,432,2,9,workingday
1253,2019-09-11 10:00:00+00:00,459,2,10,workingday
1254,2019-09-11 11:00:00+00:00,566,2,11,workingday
1255,2019-09-11 12:00:00+00:00,950,2,12,workingday
1256,2019-09-11 13:00:00+00:00,1027,2,13,workingday
1257,2019-09-11 14:00:00+00:00,833,2,14,workingday
1258,2019-09-11 15:00:00+00:00,842,2,15,workingday
1259,2019-09-11 16:00:00+00:00,1214,2,16,workingday
1260,2019-09-11 17:00:00+00:00,1219,2,17,workingday
1261,2019-09-11 18:00:00+00:00,946,2,18,workingday
1262,2019-09-11 19:00:00+00:00,761,2,19,workingday
1263,2019-09-11 20:00:00+00:00,505,2,20,workingday
1264,2019-09-11 21:00:00+00:00,440,2,21,workingday
1265,2019-09-11 22:00:00+00:00,354,2,22,workingday
1266,2019-09-11 23:00:00+00:00,185,2,23,workingday
1267,2019-09-12 00:00:00+00:00,114,3,0,workingday
1268,2019-09-12 01:00:00+00:00,63,3,1,workingday
1269,2019-09-12 02:00:00+00:00,45,3,2,workingday
1270,2019-09-12 03:00:00+00:00,55,3,3,workingday
1271,2019-09-12 04:00:00+00:00,137,3,4,workingday
1272,2019-09-12 05:00:00+00:00,555,3,5,workingday
1273,2019-09-12 06:00:00+00:00,1215,3,6,workingday
1274,2019-09-12 07:00:00+00:00,962,3,7,workingday
1275,2019-09-12 08:00:00+00:00,485,3,8,workingday
1276,2019-09-12 09:00:00+00:00,404,3,9,workingday
1277,2019-09-12 10:00:00+00:00,458,3,10,workingday
1278,2019-09-12 11:00:00+00:00,545,3,11,workingday
1279,2019-09-12 12:00:00+00:00,974,3,12,workingday
1280,2019-09-12 13:00:00+00:00,983,3,13,workingday
1281,2019-09-12 14:00:00+00:00,729,3,14,workingday
1282,2019-09-12 15:00:00+00:00,803,3,15,workingday
1283,2019-09-12 16:00:00+00:00,1197,3,16,workingday
1284,2019-09-12 17:00:00+00:00,1111,3,17,workingday
1285,2019-09-12 18:00:00+00:00,980,3,18,workingday
1286,2019-09-12 19:00:00+00:00,742,3,19,workingday
1287,2019-09-12 20:00:00+00:00,515,3,20,workingday
1288,2019-09-12 21:00:00+00:00,514,3,21,workingday
1289,2019-09-12 22:00:00+00:00,426,3,22,workingday
1290,2019-09-12 23:00:00+00:00,285,3,23,workingday
1291,2019-09-13 00:00:00+00:00,167,4,0,friday
1292,2019-09-13 01:00:00+00:00,106,4,1,friday
1293,2019-09-13 02:00:00+00:00,74,4,2,friday
1294,2019-09-13 03:00:00+00:00,93,4,3,friday
1295,2019-09-13 04:00:00+00:00,126,4,4,friday
1296,2019-09-13 05:00:00+00:00,563,4,5,friday
1297,2019-09-13 06:00:00+00:00,1144,4,6,friday
1298,2019-09-13 07:00:00+00:00,966,4,7,friday
1299,2019-09-13 08:00:00+00:00,497,4,8,friday
1300,2019-09-13 09:00:00+00:00,266,4,9,friday
1301,2019-09-13 10:00:00+00:00,302,4,10,friday
1302,2019-09-13 11:00:00+00:00,201,4,11,friday
1303,2019-09-13 12:00:00+00:00,214,4,12,friday
1304,2019-09-13 13:00:00+00:00,318,4,13,friday
1305,2019-09-13 14:00:00+00:00,538,4,14,friday
1306,2019-09-13 15:00:00+00:00,614,4,15,friday
1307,2019-09-13 16:00:00+00:00,654,4,16,friday
1308,2019-09-13 17:00:00+00:00,655,4,17,friday
1309,2019-09-13 18:00:00+00:00,685,4,18,friday
1310,2019-09-13 19:00:00+00:00,545,4,19,friday
1311,2019-09-13 20:00:00+00:00,405,4,20,friday
1312,2019-09-13 21:00:00+00:00,334,4,21,friday
1313,2019-09-13 22:00:00+00:00,382,4,22,friday
1314,2019-09-13 23:00:00+00:00,363,4,23,friday
1315,2019-09-14 00:00:00+00:00,326,5,0,weekend
1316,2019-09-14 01:00:00+00:00,217,5,1,weekend
1317,2019-09-14 02:00:00+00:00,160,5,2,weekend
1318,2019-09-14 03:00:00+00:00,174,5,3,weekend
1319,2019-09-14 04:00:00+00:00,122,5,4,weekend
1320,2019-09-14 05:00:00+00:00,76,5,5,weekend
1321,2019-09-14 06:00:00+00:00,127,5,6,weekend
1322,2019-09-14 07:00:00+00:00,245,5,7,weekend
1323,2019-09-14 08:00:00+00:00,312,5,8,weekend
1324,2019-09-14 09:00:00+00:00,432,5,9,weekend
1325,2019-09-14 10:00:00+00:00,374,5,10,weekend
1326,2019-09-14 11:00:00+00:00,70,5,11,weekend
1327,2019-09-14 12:00:00+00:00,208,5,12,weekend
1328,2019-09-14 13:00:00+00:00,194,5,13,weekend
1329,2019-09-14 14:00:00+00:00,129,5,14,weekend
1330,2019-09-14 15:00:00+00:00,113,5,15,weekend
1331,2019-09-14 16:00:00+00:00,228,5,16,weekend
1332,2019-09-14 17:00:00+00:00,218,5,17,weekend
1333,2019-09-14 18:00:00+00:00,213,5,18,weekend
1334,2019-09-14 19:00:00+00:00,276,5,19,weekend
1335,2019-09-14 20:00:00+00:00,268,5,20,weekend
1336,2019-09-14 21:00:00+00:00,263,5,21,weekend
1337,2019-09-14 22:00:00+00:00,326,5,22,weekend
1338,2019-09-14 23:00:00+00:00,306,5,23,weekend
1339,2019-09-15 00:00:00+00:00,264,6,0,weekend
1340,2019-09-15 01:00:00+00:00,203,6,1,weekend
1341,2019-09-15 02:00:00+00:00,133,6,2,weekend
1342,2019-09-15 03:00:00+00:00,104,6,3,weekend
1343,2019-09-15 04:00:00+00:00,64,6,4,weekend
1344,2019-09-15 05:00:00+00:00,28,6,5,weekend
1345,2019-09-15 06:00:00+00:00,49,6,6,weekend
1346,2019-09-15 07:00:00+00:00,87,6,7,weekend
1347,2019-09-15 08:00:00+00:00,70,6,8,weekend
1348,2019-09-15 09:00:00+00:00,217,6,9,weekend
1349,2019-09-15 10:00:00+00:00,273,6,10,weekend
1350,2019-09-15 11:00:00+00:00,383,6,11,weekend
1351,2019-09-15 12:00:00+00:00,304,6,12,weekend
1352,2019-09-15 13:00:00+00:00,224,6,13,weekend
1353,2019-09-15 14:00:00+00:00,329,6,14,weekend
1354,2019-09-15 15:00:00+00:00,483,6,15,weekend
1355,2019-09-15 16:00:00+00:00,467,6,16,weekend
1356,2019-09-15 17:00:00+00:00,475,6,17,weekend
1357,2019-09-15 18:00:00+00:00,459,6,18,weekend
1358,2019-09-15 19:00:00+00:00,375,6,19,weekend
1359,2019-09-15 20:00:00+00:00,295,6,20,weekend
1360,2019-09-15 21:00:00+00:00,285,6,21,weekend
1361,2019-09-15 22:00:00+00:00,214,6,22,weekend
1362,2019-09-15 23:00:00+00:00,126,6,23,weekend
1363,2019-09-16 00:00:00+00:00,101,0,0,workingday
1364,2019-09-16 01:00:00+00:00,46,0,1,workingday
1365,2019-09-16 02:00:00+00:00,39,0,2,workingday
1366,2019-09-16 03:00:00+00:00,38,0,3,workingday
1367,2019-09-16 04:00:00+00:00,113,0,4,workingday
1368,2019-09-16 05:00:00+00:00,505,0,5,workingday
1369,2019-09-16 06:00:00+00:00,1176,0,6,workingday
1370,2019-09-16 07:00:00+00:00,932,0,7,workingday
1371,2019-09-16 08:00:00+00:00,420,0,8,workingday
1372,2019-09-16 09:00:00+00:00,367,0,9,workingday
1373,2019-09-16 10:00:00+00:00,402,0,10,workingday
1374,2019-09-16 11:00:00+00:00,522,0,11,workingday
1375,2019-09-16 12:00:00+00:00,903,0,12,workingday
1376,2019-09-16 13:00:00+00:00,956,0,13,workingday
1377,2019-09-16 14:00:00+00:00,727,0,14,workingday
1378,2019-09-16 15:00:00+00:00,811,0,15,workingday
1379,2019-09-16 16:00:00+00:00,1228,0,16,workingday
1380,2019-09-16 17:00:00+00:00,1129,0,17,workingday
1381,2019-09-16 18:00:00+00:00,901,0,18,workingday
1382,2019-09-16 19:00:00+00:00,663,0,19,workingday
1383,2019-09-16 20:00:00+00:00,441,0,20,workingday
1384,2019-09-16 21:00:00+00:00,311,0,21,workingday
1385,2019-09-16 22:00:00+00:00,232,0,22,workingday
1386,2019-09-16 23:00:00+00:00,143,0,23,workingday
1387,2019-09-17 00:00:00+00:00,71,1,0,workingday
1388,2019-09-17 01:00:00+00:00,46,1,1,workingday
1389,2019-09-17 02:00:00+00:00,29,1,2,workingday
1390,2019-09-17 03:00:00+00:00,43,1,3,workingday
1391,2019-09-17 04:00:00+00:00,134,1,4,workingday
1392,2019-09-17 05:00:00+00:00,595,1,5,workingday
1393,2019-09-17 06:00:00+00:00,1232,1,6,workingday
1394,2019-09-17 07:00:00+00:00,1009,1,7,workingday
1395,2019-09-17 08:00:00+00:00,483,1,8,workingday
1396,2019-09-17 09:00:00+00:00,398,1,9,workingday
1397,2019-09-17 10:00:00+00:00,427,1,10,workingday
1398,2019-09-17 11:00:00+00:00,559,1,11,workingday
1399,2019-09-17 12:00:00+00:00,1008,1,12,workingday
1400,2019-09-17 13:00:00+00:00,925,1,13,workingday
1401,2019-09-17 14:00:00+00:00,786,1,14,workingday
1402,2019-09-17 15:00:00+00:00,917,1,15,workingday
1403,2019-09-17 16:00:00+00:00,1286,1,16,workingday
1404,2019-09-17 17:00:00+00:00,1109,1,17,workingday
1405,2019-09-17 18:00:00+00:00,949,1,18,workingday
1406,2019-09-17 19:00:00+00:00,660,1,19,workingday
1407,2019-09-17 20:00:00+00:00,381,1,20,workingday
1408,2019-09-17 21:00:00+00:00,427,1,21,workingday
1409,2019-09-17 22:00:00+00:00,297,1,22,workingday
1410,2019-09-17 23:00:00+00:00,140,1,23,workingday
1411,2019-09-18 00:00:00+00:00,95,2,0,workingday
1412,2019-09-18 01:00:00+00:00,61,2,1,workingday
1413,2019-09-18 02:00:00+00:00,33,2,2,workingday
1414,2019-09-18 03:00:00+00:00,48,2,3,workingday
1415,2019-09-18 04:00:00+00:00,111,2,4,workingday
1416,2019-09-18 05:00:00+00:00,608,2,5,workingday
1417,2019-09-18 06:00:00+00:00,1318,2,6,workingday
1418,2019-09-18 07:00:00+00:00,1062,2,7,workingday
1419,2019-09-18 08:00:00+00:00,502,2,8,workingday
1420,2019-09-18 09:00:00+00:00,458,2,9,workingday
1421,2019-09-18 10:00:00+00:00,458,2,10,workingday
1422,2019-09-18 11:00:00+00:00,610,2,11,workingday
1423,2019-09-18 12:00:00+00:00,937,2,12,workingday
1424,2019-09-18 13:00:00+00:00,1006,2,13,workingday
1425,2019-09-18 14:00:00+00:00,788,2,14,workingday
1426,2019-09-18 15:00:00+00:00,944,2,15,workingday
1427,2019-09-18 16:00:00+00:00,1318,2,16,workingday
1428,2019-09-18 17:00:00+00:00,1198,2,17,workingday
1429,2019-09-18 18:00:00+00:00,1020,2,18,workingday
1430,2019-09-18 19:00:00+00:00,728,2,19,workingday
1431,2019-09-18 20:00:00+00:00,469,2,20,workingday
1432,2019-09-18 21:00:00+00:00,502,2,21,workingday
1433,2019-09-18 22:00:00+00:00,386,2,22,workingday
1434,2019-09-18 23:00:00+00:00,179,2,23,workingday
1435,2019-09-19 00:00:00+00:00,120,3,0,workingday
1436,2019-09-19 01:00:00+00:00,66,3,1,workingday
1437,2019-09-19 02:00:00+00:00,45,3,2,workingday
1438,2019-09-19 03:00:00+00:00,50,3,3,workingday
1439,2019-09-19 04:00:00+00:00,122,3,4,workingday
1440,2019-09-19 05:00:00+00:00,547,3,5,workingday
1441,2019-09-19 06:00:00+00:00,1268,3,6,workingday
1442,2019-09-19 07:00:00+00:00,1076,3,7,workingday
1443,2019-09-19 08:00:00+00:00,516,3,8,workingday
1444,2019-09-19 09:00:00+00:00,416,3,9,workingday
1445,2019-09-19 10:00:00+00:00,454,3,10,workingday
1446,2019-09-19 11:00:00+00:00,627,3,11,workingday
1447,2019-09-19 12:00:00+00:00,964,3,12,workingday
1448,2019-09-19 13:00:00+00:00,976,3,13,workingday
1449,2019-09-19 14:00:00+00:00,795,3,14,workingday
1450,2019-09-19 15:00:00+00:00,922,3,15,workingday
1451,2019-09-19 16:00:00+00:00,1391,3,16,workingday
1452,2019-09-19 17:00:00+00:00,1165,3,17,workingday
1453,2019-09-19 18:00:00+00:00,1042,3,18,workingday
1454,2019-09-19 19:00:00+00:00,799,3,19,workingday
1455,2019-09-19 20:00:00+00:00,548,3,20,workingday
1456,2019-09-19 21:00:00+00:00,443,3,21,workingday
1457,2019-09-19 22:00:00+00:00,435,3,22,workingday
1458,2019-09-19 23:00:00+00:00,257,3,23,workingday
1459,2019-09-20 00:00:00+00:00,177,4,0,friday
1460,2019-09-20 01:00:00+00:00,110,4,1,friday
1461,2019-09-20 02:00:00+00:00,78,4,2,friday
1462,2019-09-20 03:00:00+00:00,78,4,3,friday
1463,2019-09-20 04:00:00+00:00,128,4,4,friday
1464,2019-09-20 05:00:00+00:00,606,4,5,friday
1465,2019-09-20 06:00:00+00:00,1228,4,6,friday
1466,2019-09-20 07:00:00+00:00,1011,4,7,friday
1467,2019-09-20 08:00:00+00:00,481,4,8,friday
1468,2019-09-20 09:00:00+00:00,412,4,9,friday
1469,2019-09-20 10:00:00+00:00,465,4,10,friday
1470,2019-09-20 11:00:00+00:00,571,4,11,friday
1471,2019-09-20 12:00:00+00:00,1205,4,12,friday
1472,2019-09-20 13:00:00+00:00,1270,4,13,friday
1473,2019-09-20 14:00:00+00:00,821,4,14,friday
1474,2019-09-20 15:00:00+00:00,795,4,15,friday
1475,2019-09-20 16:00:00+00:00,814,4,16,friday
1476,2019-09-20 17:00:00+00:00,773,4,17,friday
1477,2019-09-20 18:00:00+00:00,860,4,18,friday
1478,2019-09-20 19:00:00+00:00,130,4,19,friday
1479,2019-09-20 20:00:00+00:00,222,4,20,friday
1480,2019-09-20 21:00:00+00:00,234,4,21,friday
1481,2019-09-20 22:00:00+00:00,342,4,22,friday
1482,2019-09-20 23:00:00+00:00,191,4,23,friday
1483,2019-09-21 00:00:00+00:00,265,5,0,weekend
1484,2019-09-21 01:00:00+00:00,194,5,1,weekend
1485,2019-09-21 02:00:00+00:00,179,5,2,weekend
1486,2019-09-21 03:00:00+00:00,139,5,3,weekend
1487,2019-09-21 04:00:00+00:00,126,5,4,weekend
1488,2019-09-21 05:00:00+00:00,81,5,5,weekend
1489,2019-09-21 06:00:00+00:00,148,5,6,weekend
1490,2019-09-21 07:00:00+00:00,290,5,7,weekend
1491,2019-09-21 08:00:00+00:00,350,5,8,weekend
1492,2019-09-21 09:00:00+00:00,404,5,9,weekend
1493,2019-09-21 10:00:00+00:00,480,5,10,weekend
1494,2019-09-21 11:00:00+00:00,540,5,11,weekend
1495,2019-09-21 12:00:00+00:00,580,5,12,weekend
1496,2019-09-21 13:00:00+00:00,344,5,13,weekend
1497,2019-09-21 14:00:00+00:00,405,5,14,weekend
1498,2019-09-21 15:00:00+00:00,284,5,15,weekend
1499,2019-09-21 16:00:00+00:00,382,5,16,weekend
1500,2019-09-21 17:00:00+00:00,488,5,17,weekend
1501,2019-09-21 18:00:00+00:00,540,5,18,weekend
1502,2019-09-21 19:00:00+00:00,491,5,19,weekend
1503,2019-09-21 20:00:00+00:00,354,5,20,weekend
1504,2019-09-21 21:00:00+00:00,316,5,21,weekend
1505,2019-09-21 22:00:00+00:00,380,5,22,weekend
1506,2019-09-21 23:00:00+00:00,364,5,23,weekend
1507,2019-09-22 00:00:00+00:00,302,6,0,weekend
1508,2019-09-22 01:00:00+00:00,252,6,1,weekend
1509,2019-09-22 02:00:00+00:00,189,6,2,weekend
1510,2019-09-22 03:00:00+00:00,169,6,3,weekend
1511,2019-09-22 04:00:00+00:00,53,6,4,weekend
1512,2019-09-22 05:00:00+00:00,52,6,5,weekend
1513,2019-09-22 06:00:00+00:00,114,6,6,weekend
1514,2019-09-22 07:00:00+00:00,148,6,7,weekend
1515,2019-09-22 08:00:00+00:00,234,6,8,weekend
1516,2019-09-22 09:00:00+00:00,409,6,9,weekend
1517,2019-09-22 10:00:00+00:00,482,6,10,weekend
1518,2019-09-22 11:00:00+00:00,514,6,11,weekend
1519,2019-09-22 12:00:00+00:00,457,6,12,weekend
1520,2019-09-22 13:00:00+00:00,398,6,13,weekend
1521,2019-09-22 14:00:00+00:00,463,6,14,weekend
1522,2019-09-22 15:00:00+00:00,563,6,15,weekend
1523,2019-09-22 16:00:00+00:00,575,6,16,weekend
1524,2019-09-22 17:00:00+00:00,594,6,17,weekend
1525,2019-09-22 18:00:00+00:00,538,6,18,weekend
1526,2019-09-22 19:00:00+00:00,424,6,19,weekend
1527,2019-09-22 20:00:00+00:00,359,6,20,weekend
1528,2019-09-22 21:00:00+00:00,352,6,21,weekend
1529,2019-09-22 22:00:00+00:00,232,6,22,weekend
1530,2019-09-22 23:00:00+00:00,138,6,23,weekend
1531,2019-09-23 00:00:00+00:00,69,0,0,workingday
1532,2019-09-23 01:00:00+00:00,49,0,1,workingday
1533,2019-09-23 02:00:00+00:00,34,0,2,workingday
1534,2019-09-23 03:00:00+00:00,36,0,3,workingday
1535,2019-09-23 04:00:00+00:00,123,0,4,workingday
1536,2019-09-23 05:00:00+00:00,505,0,5,workingday
1537,2019-09-23 06:00:00+00:00,1148,0,6,workingday
1538,2019-09-23 07:00:00+00:00,963,0,7,workingday
1539,2019-09-23 08:00:00+00:00,419,0,8,workingday
1540,2019-09-23 09:00:00+00:00,390,0,9,workingday
1541,2019-09-23 10:00:00+00:00,400,0,10,workingday
1542,2019-09-23 11:00:00+00:00,556,0,11,workingday
1543,2019-09-23 12:00:00+00:00,923,0,12,workingday
1544,2019-09-23 13:00:00+00:00,923,0,13,workingday
1545,2019-09-23 14:00:00+00:00,699,0,14,workingday
1546,2019-09-23 15:00:00+00:00,879,0,15,workingday
1547,2019-09-23 16:00:00+00:00,1256,0,16,workingday
1548,2019-09-23 17:00:00+00:00,1111,0,17,workingday
1549,2019-09-23 18:00:00+00:00,929,0,18,workingday
1550,2019-09-23 19:00:00+00:00,649,0,19,workingday
1551,2019-09-23 20:00:00+00:00,361,0,20,workingday
1552,2019-09-23 21:00:00+00:00,265,0,21,workingday
1553,2019-09-23 22:00:00+00:00,213,0,22,workingday
1554,2019-09-23 23:00:00+00:00,114,0,23,workingday
1555,2019-09-24 00:00:00+00:00,71,1,0,workingday
1556,2019-09-24 01:00:00+00:00,43,1,1,workingday
1557,2019-09-24 02:00:00+00:00,28,1,2,workingday
1558,2019-09-24 03:00:00+00:00,54,1,3,workingday
1559,2019-09-24 04:00:00+00:00,113,1,4,workingday
1560,2019-09-24 05:00:00+00:00,574,1,5,workingday
1561,2019-09-24 06:00:00+00:00,1268,1,6,workingday
1562,2019-09-24 07:00:00+00:00,1082,1,7,workingday
1563,2019-09-24 08:00:00+00:00,460,1,8,workingday
1564,2019-09-24 09:00:00+00:00,402,1,9,workingday
1565,2019-09-24 10:00:00+00:00,437,1,10,workingday
1566,2019-09-24 11:00:00+00:00,583,1,11,workingday
1567,2019-09-24 12:00:00+00:00,975,1,12,workingday
1568,2019-09-24 13:00:00+00:00,928,1,13,workingday
1569,2019-09-24 14:00:00+00:00,783,1,14,workingday
1570,2019-09-24 15:00:00+00:00,908,1,15,workingday
1571,2019-09-24 16:00:00+00:00,1269,1,16,workingday
1572,2019-09-24 17:00:00+00:00,1200,1,17,workingday
1573,2019-09-24 18:00:00+00:00,1006,1,18,workingday
1574,2019-09-24 19:00:00+00:00,669,1,19,workingday
1575,2019-09-24 20:00:00+00:00,469,1,20,workingday
1576,2019-09-24 21:00:00+00:00,416,1,21,workingday
1577,2019-09-24 22:00:00+00:00,253,1,22,workingday
1578,2019-09-24 23:00:00+00:00,148,1,23,workingday
1579,2019-09-25 00:00:00+00:00,89,2,0,workingday
1580,2019-09-25 01:00:00+00:00,38,2,1,workingday
1581,2019-09-25 02:00:00+00:00,37,2,2,workingday
1582,2019-09-25 03:00:00+00:00,52,2,3,workingday
1583,2019-09-25 04:00:00+00:00,128,2,4,workingday
1584,2019-09-25 05:00:00+00:00,565,2,5,workingday
1585,2019-09-25 06:00:00+00:00,1271,2,6,workingday
1586,2019-09-25 07:00:00+00:00,1067,2,7,workingday
1587,2019-09-25 08:00:00+00:00,502,2,8,workingday
1588,2019-09-25 09:00:00+00:00,464,2,9,workingday
1589,2019-09-25 10:00:00+00:00,450,2,10,workingday
1590,2019-09-25 11:00:00+00:00,589,2,11,workingday
1591,2019-09-25 12:00:00+00:00,955,2,12,workingday
1592,2019-09-25 13:00:00+00:00,940,2,13,workingday
1593,2019-09-25 14:00:00+00:00,830,2,14,workingday
1594,2019-09-25 15:00:00+00:00,846,2,15,workingday
1595,2019-09-25 16:00:00+00:00,1233,2,16,workingday
1596,2019-09-25 17:00:00+00:00,1195,2,17,workingday
1597,2019-09-25 18:00:00+00:00,972,2,18,workingday
1598,2019-09-25 19:00:00+00:00,753,2,19,workingday
1599,2019-09-25 20:00:00+00:00,454,2,20,workingday
1600,2019-09-25 21:00:00+00:00,479,2,21,workingday
1601,2019-09-25 22:00:00+00:00,338,2,22,workingday
1602,2019-09-25 23:00:00+00:00,183,2,23,workingday
1603,2019-09-26 00:00:00+00:00,115,3,0,workingday
1604,2019-09-26 01:00:00+00:00,51,3,1,workingday
1605,2019-09-26 02:00:00+00:00,51,3,2,workingday
1606,2019-09-26 03:00:00+00:00,53,3,3,workingday
1607,2019-09-26 04:00:00+00:00,138,3,4,workingday
1608,2019-09-26 05:00:00+00:00,560,3,5,workingday
1609,2019-09-26 06:00:00+00:00,1268,3,6,workingday
1610,2019-09-26 07:00:00+00:00,1044,3,7,workingday
1611,2019-09-26 08:00:00+00:00,504,3,8,workingday
1612,2019-09-26 09:00:00+00:00,420,3,9,workingday
1613,2019-09-26 10:00:00+00:00,478,3,10,workingday
1614,2019-09-26 11:00:00+00:00,612,3,11,workingday
1615,2019-09-26 12:00:00+00:00,961,3,12,workingday
1616,2019-09-26 13:00:00+00:00,946,3,13,workingday
1617,2019-09-26 14:00:00+00:00,806,3,14,workingday
1618,2019-09-26 15:00:00+00:00,974,3,15,workingday
1619,2019-09-26 16:00:00+00:00,1264,3,16,workingday
1620,2019-09-26 17:00:00+00:00,1263,3,17,workingday
1621,2019-09-26 18:00:00+00:00,1016,3,18,workingday
1622,2019-09-26 19:00:00+00:00,791,3,19,workingday
1623,2019-09-26 20:00:00+00:00,531,3,20,workingday
1624,2019-09-26 21:00:00+00:00,496,3,21,workingday
1625,2019-09-26 22:00:00+00:00,454,3,22,workingday
1626,2019-09-26 23:00:00+00:00,232,3,23,workingday
1627,2019-09-27 00:00:00+00:00,143,4,0,friday
1628,2019-09-27 01:00:00+00:00,104,4,1,friday
1629,2019-09-27 02:00:00+00:00,73,4,2,friday
1630,2019-09-27 03:00:00+00:00,77,4,3,friday
1631,2019-09-27 04:00:00+00:00,131,4,4,friday
1632,2019-09-27 05:00:00+00:00,588,4,5,friday
1633,2019-09-27 06:00:00+00:00,1224,4,6,friday
1634,2019-09-27 07:00:00+00:00,971,4,7,friday
1635,2019-09-27 08:00:00+00:00,524,4,8,friday
1636,2019-09-27 09:00:00+00:00,465,4,9,friday
1637,2019-09-27 10:00:00+00:00,502,4,10,friday
1638,2019-09-27 11:00:00+00:00,610,4,11,friday
1639,2019-09-27 12:00:00+00:00,1159,4,12,friday
1640,2019-09-27 13:00:00+00:00,1238,4,13,friday
1641,2019-09-27 14:00:00+00:00,882,4,14,friday
1642,2019-09-27 15:00:00+00:00,890,4,15,friday
1643,2019-09-27 16:00:00+00:00,786,4,16,friday
1644,2019-09-27 17:00:00+00:00,892,4,17,friday
1645,2019-09-27 18:00:00+00:00,947,4,18,friday
1646,2019-09-27 19:00:00+00:00,740,4,19,friday
1647,2019-09-27 20:00:00+00:00,553,4,20,friday
1648,2019-09-27 21:00:00+00:00,483,4,21,friday
1649,2019-09-27 22:00:00+00:00,503,4,22,friday
1650,2019-09-27 23:00:00+00:00,449,4,23,friday
1651,2019-09-28 00:00:00+00:00,353,5,0,weekend
1652,2019-09-28 01:00:00+00:00,249,5,1,weekend
1653,2019-09-28 02:00:00+00:00,156,5,2,weekend
1654,2019-09-28 03:00:00+00:00,163,5,3,weekend
1655,2019-09-28 04:00:00+00:00,136,5,4,weekend
1656,2019-09-28 05:00:00+00:00,99,5,5,weekend
1657,2019-09-28 06:00:00+00:00,172,5,6,weekend
1658,2019-09-28 07:00:00+00:00,299,5,7,weekend
1659,2019-09-28 08:00:00+00:00,337,5,8,weekend
1660,2019-09-28 09:00:00+00:00,421,5,9,weekend
1661,2019-09-28 10:00:00+00:00,467,5,10,weekend
1662,2019-09-28 11:00:00+00:00,602,5,11,weekend
1663,2019-09-28 12:00:00+00:00,627,5,12,weekend
1664,2019-09-28 13:00:00+00:00,419,5,13,weekend
1665,2019-09-28 14:00:00+00:00,502,5,14,weekend
1666,2019-09-28 15:00:00+00:00,629,5,15,weekend
1667,2019-09-28 16:00:00+00:00,551,5,16,weekend
1668,2019-09-28 17:00:00+00:00,696,5,17,weekend
1669,2019-09-28 18:00:00+00:00,755,5,18,weekend
1670,2019-09-28 19:00:00+00:00,523,5,19,weekend
1671,2019-09-28 20:00:00+00:00,379,5,20,weekend
1672,2019-09-28 21:00:00+00:00,437,5,21,weekend
1673,2019-09-28 22:00:00+00:00,517,5,22,weekend
1674,2019-09-28 23:00:00+00:00,392,5,23,weekend
1675,2019-09-29 00:00:00+00:00,374,6,0,weekend
1676,2019-09-29 01:00:00+00:00,291,6,1,weekend
1677,2019-09-29 02:00:00+00:00,211,6,2,weekend
1678,2019-09-29 03:00:00+00:00,140,6,3,weekend
1679,2019-09-29 04:00:00+00:00,121,6,4,weekend
1680,2019-09-29 05:00:00+00:00,88,6,5,weekend
1681,2019-09-29 06:00:00+00:00,106,6,6,weekend
